"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.656945233E1,4.564458160E0,-5.066963196E-1,-2.405497742E-1,4.598791543E0
3.657943333E1,4.547243958E0,-6.487509155E-1,-1.598675537E-1,4.596070386E0
3.658941433E1,4.794829102E0,-6.279441833E-1,-2.439926147E-2,4.835834502E0
3.659939533E1,4.885390778E0,-5.375321960E-1,4.400848389E-2,4.915070768E0
3.660937733E1,4.967869263E0,-5.081932068E-1,2.719844055E-1,5.001195943E0
3.661935833E1,5.200934601E0,-1.282832336E-1,7.563771057E-1,5.257212535E0
3.662933933E1,5.318739624E0,4.405339050E-1,7.156617737E-1,5.384722192E0
3.663932133E1,5.573509827E0,8.731343079E-1,2.080673218E-1,5.645322605E0
3.664930233E1,5.689219208E0,1.096918945E0,-3.098556519E-2,5.794083747E0
3.665928333E1,5.974376221E0,1.269210663E0,3.659889221E-1,6.118661195E0
3.666926533E1,6.553372192E0,1.519639893E0,1.017284546E0,6.803738703E0
3.667924633E1,7.233557739E0,1.627116394E0,1.289268951E0,7.525561757E0
3.668922733E1,8.258775787E0,1.719174957E0,1.336121521E0,8.540969544E0
3.669920933E1,9.671388245E0,2.002236328E0,1.251846771E0,9.955492013E0
3.670919033E1,1.128548172E1,2.385888519E0,7.514373779E-1,1.155937800E1
3.671917133E1,1.288221130E1,2.703977051E0,-3.622467041E-1,1.316791869E1
3.672915333E1,1.419917267E1,3.055745544E0,-1.456171875E0,1.459707237E1
3.673913433E1,1.494896347E1,4.041894836E0,-1.578766937E0,1.556601837E1
3.674911533E1,1.465018478E1,5.680986328E0,-5.209167480E-2,1.571318661E1
3.675909733E1,1.408675644E1,7.070846100E0,1.836830292E0,1.586844407E1
3.676907833E1,1.368154907E1,7.524702301E0,2.395318909E0,1.579694535E1
3.677905933E1,1.389380768E1,6.302194519E0,1.618883514E0,1.534197938E1
3.678904133E1,1.428075302E1,3.700604553E0,1.600920868E0,1.483904743E1
3.679902233E1,1.388856857E1,1.645079041E0,2.174677734E0,1.415372196E1
3.680900333E1,1.223825043E1,1.481918335E-1,2.124082947E0,1.242209575E1
3.681898533E1,1.077010345E1,-1.186582489E0,2.686912537E0,1.116344953E1
3.682896633E1,1.028211823E1,-2.132315826E0,4.179608459E0,1.130211718E1
3.683894733E1,1.036818924E1,-2.415676575E0,5.837111664E0,1.214111667E1
3.684892833E1,1.053284683E1,-2.511327667E0,7.332202606E0,1.307703422E1
3.685891033E1,1.140313705E1,-2.575095062E0,8.827892303E0,1.464903860E1
3.686889133E1,1.257609787E1,-2.869233398E0,9.897118835E0,1.625864998E1
3.687887233E1,1.338935669E1,-3.530857544E0,9.196276245E0,1.662267501E1
3.688885433E1,1.373648483E1,-4.223018188E0,6.461912384E0,1.575694164E1
3.689883533E1,1.422911041E1,-4.673431549E0,4.231550446E0,1.556324403E1
3.690881633E1,1.378184052E1,-5.104984131E0,3.165167999E0,1.503390433E1
3.691879833E1,1.227103226E1,-4.967869263E0,2.971770172E0,1.356795400E1
3.692877933E1,1.076007431E1,-3.977229309E0,3.260519714E0,1.192596080E1
3.693876033E1,9.962233429E0,-2.814597015E0,3.078348541E0,1.080019819E1
3.694874233E1,9.351054382E0,-1.849404144E0,2.328408051E0,9.812440971E0
3.695872333E1,8.793314209E0,-1.059197388E0,1.393751678E0,8.965869597E0
3.696870433E1,8.151598663E0,-4.917274475E-1,3.632945251E-1,8.174493230E0
3.697868633E1,7.628436584E0,-6.077362061E-2,-6.047424316E-1,7.652610768E0
3.698866733E1,7.481591949E0,6.786886597E-1,-1.104702759E0,7.593102434E0
3.699864833E1,6.943910065E0,1.229692841E0,-1.400038605E0,7.189585493E0
3.700863033E1,6.203849030E0,1.513502655E0,-1.485061798E0,6.556206343E0
3.701861133E1,5.338797913E0,1.610800323E0,-1.166075134E0,5.697119628E0
3.702859233E1,4.275109863E0,1.482966156E0,-7.200027466E-1,4.581938118E0
3.703857333E1,3.767216034E0,1.677561493E0,-4.745132446E-2,4.124121826E0
3.704855533E1,4.148024139E0,2.199526062E0,6.228547668E-1,4.736239776E0
3.705853633E1,4.195625153E0,2.331252136E0,7.503895569E-1,4.858095453E0
3.706851733E1,3.921994171E0,2.219135284E0,1.072220306E0,4.632089817E0
3.707849933E1,3.334915009E0,1.774110718E0,1.742227020E0,4.159865616E0
3.708848033E1,3.020868073E0,1.342258759E0,2.567011871E0,4.185313899E0
3.709846133E1,3.163820801E0,8.402027893E-1,3.044818268E0,4.470639895E0
3.710844333E1,3.797303467E0,3.363505554E-1,3.045716400E0,4.879450144E0
3.711842433E1,4.967869263E0,1.330732727E-1,2.728526001E0,5.669416870E0
3.712840533E1,6.294410706E0,1.061293030E-1,2.093546448E0,6.634290187E0
3.713838733E1,7.444918213E0,1.248403931E-1,1.345701599E0,7.566591380E0
3.714836833E1,8.848399658E0,6.707551575E-1,-2.028282166E-1,8.876104341E0
3.715834933E1,1.046683411E1,1.810485077E0,-2.748434601E0,1.097207206E1
3.716833133E1,1.208362198E1,3.137475586E0,-5.600603485E0,1.368299794E1
3.717831233E1,1.350431763E1,3.850143585E0,-7.187453613E0,1.577497035E1
3.718829333E1,1.461021790E1,2.433190155E0,-6.091432800E0,1.601513143E1
3.719827433E1,1.566552338E1,-1.145118713E0,-4.016447754E0,1.621270403E1
3.720825633E1,1.656275757E1,-3.017425232E0,-3.333418121E0,1.716221051E1
3.721823733E1,1.555370590E1,-2.844834137E0,-3.858226776E0,1.627564937E1
3.722821833E1,1.340163116E1,-1.200353851E0,-5.123844910E0,1.439785935E1
3.723820033E1,1.274374924E1,8.021818542E-1,-6.401887207E0,1.428393504E1
3.724818133E1,1.366253860E1,1.397493896E0,-6.315965881E0,1.511652656E1
3.725816233E1,1.429033310E1,1.174308014E0,-4.095184021E0,1.491184601E1
3.726814433E1,1.121273300E1,-6.174659729E-1,-1.303788757E-1,1.123047836E1
3.727812533E1,9.613608398E0,-2.335443420E0,4.559967499E0,1.089353322E1
3.728810633E1,1.130314499E1,-3.216960297E0,5.863905945E0,1.313374711E1
3.729808833E1,1.089494385E1,-4.904700623E0,7.514523468E0,1.411467154E1
3.730806933E1,1.145732437E1,-7.496411133E0,8.889414368E0,1.632446475E1
3.731805033E1,1.451142334E1,-7.016658783E0,6.459068298E0,1.736474794E1
3.732803321E1,1.272174500E1,-2.825973358E0,4.297862549E0,1.372226452E1
3.733801421E1,9.996212769E0,-8.440946960E-1,5.494174805E0,1.143777611E1
3.734799521E1,1.131991013E1,2.059716797E-1,7.503446503E0,1.358250710E1
3.735797721E1,1.293340485E1,1.419647827E0,8.782386932E0,1.569772853E1
3.736795821E1,1.343965210E1,2.317331085E0,9.814939728E0,1.680259842E1
3.737793921E1,1.348470840E1,2.547851715E0,8.854237518E0,1.633176142E1
3.738792021E1,1.286439835E1,2.011067963E0,6.891668701E0,1.473201400E1
3.739790221E1,1.143382324E1,1.259929962E0,4.790039062E0,1.246050608E1
3.740788321E1,1.029798523E1,1.148112488E0,3.478616180E0,1.093011585E1
3.741786421E1,9.154962158E0,1.178499298E0,2.565814362E0,9.580479949E0
3.742784621E1,8.288264465E0,1.219963074E0,1.849703522E0,8.579338020E0
3.743782721E1,7.616311798E0,1.115480347E0,1.362616425E0,7.817238984E0
3.744780821E1,7.183112640E0,1.047821045E0,1.271755371E0,7.369694557E0
3.745779021E1,6.805298309E0,9.620494080E-1,1.347946930E0,7.003897848E0
3.746777121E1,6.339317322E0,8.693920898E-1,1.121018829E0,6.496111909E0
3.747775221E1,5.958509216E0,7.777825928E-1,7.029382324E-1,6.050033058E0
3.748773421E1,5.559888153E0,6.634204102E-1,1.321751404E-1,5.600888607E0
3.749771521E1,5.195096741E0,5.236111450E-1,-5.153782654E-1,5.246790784E0
3.750769621E1,4.922513580E0,3.353027344E-1,-1.058598633E0,5.046206391E0
3.751767821E1,4.609813843E0,1.044827271E-1,-1.280437317E0,4.785480125E0
3.752765921E1,4.508474579E0,-1.285826111E-1,-9.397457886E-1,4.607168183E0
3.753764021E1,4.759652252E0,-1.707948303E-1,-1.583706665E-1,4.765348015E0
3.754762121E1,4.946164398E0,-1.425036621E-1,3.640429688E-1,4.961590151E0
3.755760321E1,4.956193542E0,-1.140628052E-1,4.439767456E-1,4.977346693E0
3.756758421E1,4.936434631E0,-2.227368164E-1,4.090992737E-1,4.958362711E0
3.757756521E1,5.101690979E0,-1.908531189E-1,6.376739502E-1,5.144929914E0
3.758754721E1,5.426964569E0,-2.065704346E-2,7.394622803E-1,5.477150319E0
3.759752821E1,5.885910187E0,1.688488770E-1,6.237528992E-1,5.921276581E0
3.760750921E1,6.519542542E0,3.164419556E-1,5.930667114E-1,6.554105476E0
3.761749121E1,7.642207947E0,7.225474548E-1,6.460565186E-1,7.703428208E0
3.762747221E1,8.974138184E0,1.178349609E0,4.126918030E-1,9.060572745E0
3.763745321E1,1.053359528E1,1.694027252E0,-1.234931946E-1,1.066965830E1
3.764743521E1,1.202808746E1,2.089504852E0,-1.005309448E0,1.224955369E1
3.765741621E1,1.321736435E1,2.475102997E0,-1.813778229E0,1.356888524E1
3.766739721E1,1.378438522E1,3.528911591E0,-1.526525574E0,1.431058256E1
3.767737821E1,1.327694046E1,5.294340363E0,8.300239563E-1,1.431768583E1
3.768736021E1,1.275123367E1,6.756350098E0,3.613485718E0,1.487613881E1
3.769734121E1,1.263432678E1,7.247029724E0,4.494852905E0,1.524301006E1
3.770732221E1,1.337468719E1,5.611830139E0,3.037333832E0,1.481891669E1
3.771730421E1,1.431832489E1,2.578238525E0,2.089355164E0,1.469786197E1
3.772728521E1,1.430350571E1,1.001417542E-1,2.588866425E0,1.453624894E1
3.773726621E1,1.331765579E1,-1.718127136E0,3.594475250E0,1.390079742E1
3.774724821E1,1.235845047E1,-2.924019470E0,4.839436340E0,1.359048682E1
3.775722921E1,1.186387894E1,-3.084186401E0,6.091582489E0,1.368836025E1
3.776721021E1,1.100182159E1,-2.643652496E0,7.431595917E0,1.353726689E1
3.777719221E1,1.036699173E1,-2.561473389E0,7.986641693E0,1.333499565E1
3.778717321E1,1.037971527E1,-3.031795349E0,7.903265076E0,1.339372506E1
3.779715421E1,1.149609375E1,-4.158502350E0,7.241790619E0,1.420904095E1
3.780713521E1,1.316931427E1,-5.479654999E0,5.594017181E0,1.532156929E1
3.781711721E1,1.486888000E1,-6.697821808E0,4.393064575E0,1.688915113E1
3.782709821E1,1.545356415E1,-7.494614868E0,3.740571442E0,1.757764977E1
3.783707921E1,1.514939667E1,-6.996001740E0,2.993475037E0,1.695314580E1
3.784706121E1,1.415261948E1,-5.183121643E0,1.990111542E0,1.520269489E1
3.785704221E1,1.281485138E1,-3.265758820E0,1.433568878E0,1.330190649E1
3.786702321E1,1.125314896E1,-1.954036560E0,1.117276611E0,1.147605888E1
3.787700521E1,1.002944366E1,-1.088686066E0,7.550299072E-1,1.011657292E1
3.788698621E1,9.134005737E0,-5.929170227E-1,3.385958862E-1,9.159490083E0
3.789696721E1,8.683292999E0,-1.326242065E-1,2.216889954E-1,8.687134885E0
3.790694921E1,8.629704437E0,3.995191956E-1,1.017883301E-1,8.639547160E0
3.791693021E1,8.062084808E0,7.267387390E-1,3.442840576E-2,8.094846877E0
3.792691121E1,7.152426453E0,9.005273438E-1,1.245410156E-1,7.209969773E0
3.793689321E1,5.971232758E0,8.192463684E-1,5.035528564E-1,6.048169205E0
3.794687421E1,4.928201752E0,6.310876465E-1,8.762777710E-1,5.045127041E0
3.795685521E1,4.199217682E0,6.628216553E-1,1.080453186E0,4.386358487E0
3.796683621E1,4.446653137E0,1.213975525E0,1.375789032E0,4.810328072E0
3.797681821E1,4.429289246E0,1.661095734E0,1.286424866E0,4.902318961E0
3.798679921E1,3.920347595E0,1.875749359E0,1.438957672E0,4.578008312E0
3.799678021E1,2.971021729E0,1.676513672E0,1.851649475E0,3.881529851E0
3.800676221E1,2.111509094E0,1.410965881E0,2.291584625E0,3.420622088E0
3.801674321E1,1.994901581E0,1.162632294E0,2.477498016E0,3.386641786E0
3.802672421E1,2.714006195E0,8.499325562E-1,2.208806763E0,3.600977963E0
3.803670621E1,3.481759644E0,7.307803345E-1,1.890867920E0,4.028904517E0
3.804668721E1,4.452790375E0,8.416996765E-1,1.755549316E0,4.859810065E0
3.805666821E1,5.563031616E0,1.115929413E0,1.464554443E0,5.859824139E0
3.806664921E1,6.802903290E0,1.739682312E0,4.376898193E-1,7.035450241E0
3.807663121E1,8.339607697E0,2.833158417E0,-1.371747437E0,8.913895567E0
3.808661221E1,1.021071671E1,4.360432434E0,-3.890858917E0,1.176481576E1
3.809659321E1,1.229348557E1,5.836213531E0,-5.867648163E0,1.481959752E1
3.810657521E1,1.429182999E1,5.679639130E0,-5.829477539E0,1.644680861E1
3.811655621E1,1.682037186E1,1.399439850E0,-4.827910309E0,1.755539972E1
3.812653721E1,1.888472900E1,-3.055296478E0,-4.892875214E0,1.974608959E1
3.813651921E1,1.840812012E1,-4.369862823E0,-5.313799896E0,1.965174437E1
3.814650021E1,1.447983902E1,-3.983965302E0,-5.529351654E0,1.600348235E1
3.815648121E1,1.100391724E1,-3.038681030E0,-5.973029022E0,1.288397659E1
3.816646321E1,1.066457291E1,-1.708696747E0,-5.784720612E0,1.225217337E1
3.817644421E1,1.239123230E1,-6.279441833E-1,-4.534370728E0,1.320974904E1
3.818642521E1,1.140358612E1,-1.244661713E0,-1.748663635E0,1.160382625E1
3.819640621E1,7.589068451E0,-2.780467987E0,3.082240448E0,8.650154239E0
3.820638821E1,9.752519531E0,-3.775448914E0,5.145998840E0,1.165534023E1
3.821636921E1,1.466694992E1,-4.915478210E0,5.890999603E0,1.655249898E1
3.822635021E1,1.524025772E1,-6.486461334E0,8.255782013E0,1.850668994E1
3.823633221E1,1.493294678E1,-6.039790192E0,8.519982605E0,1.822257031E1
3.824631321E1,1.426967606E1,-3.514092407E0,6.618337097E0,1.611753350E1
3.825629421E1,1.300690201E1,-1.607357483E0,6.141279144E0,1.447336890E1
3.826627621E1,1.316676956E1,-9.580078125E-3,7.007228394E0,1.491526608E1
3.827625721E1,1.402807846E1,1.206042023E0,7.945327606E0,1.616693395E1
3.828623821E1,1.416833679E1,2.129920807E0,8.782686310E0,1.680517506E1
3.829622021E1,1.383153717E1,2.513423309E0,8.194259949E0,1.627189643E1
3.830620121E1,1.312859894E1,2.073937225E0,6.249803467E0,1.468745618E1
3.831618221E1,1.186402863E1,1.637145538E0,4.320615234E0,1.273197301E1
3.832616292E1,1.058284286E1,1.685794373E0,3.047063599E0,1.114105302E1
3.833614492E1,9.366023254E0,1.735640717E0,2.210603027E0,9.778630070E0
3.834612592E1,8.146808624E0,1.482966156E0,1.440753937E0,8.405084847E0
3.835610692E1,7.278464355E0,1.057850189E0,9.210346985E-1,7.412381217E0
3.836608892E1,6.700516205E0,7.569758606E-1,7.533833313E-1,6.785095158E0
3.837606992E1,6.132597198E0,4.017645264E-1,5.945635986E-1,6.174436736E0
3.838605092E1,5.739963684E0,1.224453735E-1,5.697152710E-1,5.769467172E0
3.839603292E1,5.348976746E0,-1.691482544E-2,6.544390869E-1,5.388889390E0
3.840601392E1,4.924010468E0,-8.068222046E-2,6.005511475E-1,4.961154138E0
3.841599492E1,4.665797424E0,-1.630110168E-1,3.588038635E-1,4.682411602E0
3.842597592E1,4.388723602E0,-4.575984192E-1,7.200027466E-2,4.413102674E0
3.843595792E1,4.321213989E0,-6.991960144E-1,-1.440005493E-1,4.379783278E0
3.844593892E1,4.326453094E0,-8.610095215E-1,-1.916015625E-2,4.411337766E0
3.845591992E1,4.254452820E0,-1.203647003E0,6.683601379E-1,4.471670849E0
3.846590192E1,4.459975433E0,-1.161584473E0,1.449435883E0,4.831306628E0
3.847588292E1,4.479584656E0,-1.024918671E0,1.374741211E0,4.796566519E0
3.848586392E1,4.636159058E0,-1.039737854E0,7.834707642E-1,4.815480459E0
3.849584592E1,4.849615173E0,-9.732760620E-1,5.917195129E-1,4.981582641E0
3.850582692E1,5.157075806E0,-8.117619324E-1,6.932084656E-1,5.266395948E0
3.851580792E1,5.556595001E0,-8.098159790E-1,6.905140686E-1,5.657593093E0
3.852578892E1,6.376589813E0,-4.646337891E-1,7.758366394E-1,6.440396315E0
3.853577092E1,7.494016113E0,4.261637878E-1,5.638774109E-1,7.527273797E0
3.854575192E1,8.999734955E0,1.577419739E0,-4.340972900E-3,9.136930619E0
3.855573292E1,1.095541809E1,2.793341217E0,-6.186634827E-1,1.132283910E1
3.856571492E1,1.296424072E1,4.051325226E0,-1.287023621E0,1.364335748E1
3.857569592E1,1.452279968E1,5.038821716E0,-1.789828033E0,1.547594648E1
3.858567692E1,1.531150955E1,5.826034698E0,-1.371148682E0,1.643974008E1
3.859565892E1,1.502725067E1,6.480473785E0,3.071612549E-1,1.636793057E1
3.860563992E1,1.434886139E1,6.767726440E0,2.280208282E0,1.602782874E1
3.861562092E1,1.400472702E1,6.612199860E0,3.169209595E0,1.580814522E1
3.862560292E1,1.407313477E1,5.585185547E0,2.089205475E0,1.528437762E1
3.863558392E1,1.458267517E1,3.772455139E0,5.511538696E-1,1.507281007E1
3.864556492E1,1.494881378E1,1.768272858E0,7.120692444E-1,1.506986612E1
3.865554592E1,1.397688492E1,2.183958435E-1,8.544232178E-1,1.400467950E1
3.866552792E1,1.188932602E1,-6.979985046E-1,6.472540283E-1,1.192737242E1
3.867550892E1,1.036354889E1,-1.524130554E0,1.568887482E0,1.059186138E1
3.868548992E1,9.824220428E0,-1.940714264E0,3.436553650E0,1.058733110E1
3.869547192E1,9.726324005E0,-1.981728973E0,5.170098724E0,1.119189659E1
3.870545292E1,9.864935760E0,-1.680854645E0,7.006479950E0,1.221609558E1
3.871543392E1,1.023361908E1,-1.333277435E0,9.348809052E0,1.392497105E1
3.872541592E1,1.173499695E1,-1.850002899E0,1.108699448E1,1.624974186E1
3.873539692E1,1.364667160E1,-3.072660370E0,9.606722717E0,1.696944339E1
3.874537792E1,1.438733139E1,-3.863016815E0,6.534361725E0,1.626702452E1
3.875535892E1,1.468745728E1,-4.480782166E0,4.826413422E0,1.609636843E1
3.876534092E1,1.383947067E1,-5.243595886E0,3.988605652E0,1.532759672E1
3.877532192E1,1.225800934E1,-5.460045776E0,3.696862335E0,1.391896849E1
3.878530292E1,1.100092346E1,-4.794380035E0,3.582051086E0,1.252347743E1
3.879528492E1,1.017823425E1,-3.808679810E0,3.173550568E0,1.132139203E1
3.880526592E1,9.636361084E0,-2.902015228E0,2.543810120E0,1.038037173E1
3.881524692E1,9.089997253E0,-2.026635590E0,1.620530090E0,9.453116928E0
3.882522892E1,8.397836609E0,-1.338217163E0,5.640270996E-1,8.522476838E0
3.883520992E1,7.861052856E0,-6.370751953E-1,-3.844006348E-1,7.896187730E0
3.884519092E1,7.682474213E0,1.661544800E-1,-1.051563263E0,7.755888256E0
3.885517192E1,7.415579224E0,8.960366821E-1,-1.386117554E0,7.597040136E0
3.886515392E1,6.832092590E0,1.220861206E0,-1.426383820E0,7.085376634E0
3.887513492E1,5.911207581E0,1.161883850E0,-1.041384430E0,6.113659352E0
3.888511592E1,5.094056854E0,1.217568054E0,-2.251318359E-1,5.242382239E0
3.889509792E1,5.309458923E0,1.795516205E0,5.688171387E-1,5.633629863E0
3.890507892E1,5.619913330E0,2.431992645E0,7.036866760E-1,6.163861533E0
3.891505992E1,5.362598419E0,2.570005646E0,4.752616882E-1,5.965590038E0
3.892504092E1,4.678970032E0,2.330054626E0,5.032534790E-1,5.251207403E0
3.893502292E1,3.666625214E0,1.913171539E0,1.088237000E0,4.276520263E0
3.894500392E1,2.658172302E0,1.407223663E0,1.720073090E0,3.464795789E0
3.895498492E1,2.060465240E0,9.259744263E-1,2.202968903E0,3.155315774E0
3.896496692E1,2.617007904E0,3.784130859E-1,2.390528870E0,3.564625522E0
3.897494792E1,3.406615906E0,-1.046324158E-1,2.396516418E0,4.166445825E0
3.898492892E1,4.229604492E0,-2.152523804E-1,2.350112915E0,4.843440767E0
3.899491092E1,6.144572296E0,-1.281335449E-1,2.124532013E0,6.502755046E0
3.900489192E1,8.379424896E0,1.002914429E-2,1.347946930E0,8.487156361E0
3.901487292E1,9.695637817E0,2.815644836E-1,-1.188528442E-1,9.700453456E0
3.902485392E1,1.068313431E1,1.105151825E0,-1.950144653E0,1.091575849E1
3.903483592E1,1.217208801E1,2.669398956E0,-4.531077576E0,1.325956566E1
3.904481692E1,1.365969452E1,4.025878143E0,-7.067702637E0,1.589803037E1
3.905479792E1,1.469733673E1,3.837869110E0,-7.249873810E0,1.683156608E1
3.906477992E1,1.551912781E1,1.250349884E0,-5.527106323E0,1.652136820E1
3.907476092E1,1.608929214E1,-1.721719666E0,-4.259991302E0,1.673251823E1
3.908474192E1,1.573946960E1,-2.778072968E0,-4.021537170E0,1.648093911E1
3.909472392E1,1.484627701E1,-2.210902405E0,-4.801116028E0,1.575914800E1
3.910470492E1,1.383677628E1,-3.080593872E-1,-6.174210663E0,1.515493832E1
3.911468592E1,1.279718811E1,1.296454010E0,-7.179370422E0,1.473065430E1
3.912466692E1,1.365026413E1,1.628912659E0,-6.286477203E0,1.511631115E1
3.913464892E1,1.421444092E1,1.182540894E0,-3.147804108E0,1.460675886E1
3.914462992E1,1.235770203E1,-3.836521912E-1,1.206491089E-1,1.236424460E1
3.915461092E1,9.766290894E0,-2.803819427E0,3.519032135E0,1.075292650E1
3.916459292E1,1.043510010E1,-3.952979736E0,6.166726227E0,1.274934803E1
3.917457392E1,1.217867432E1,-4.844675446E0,7.852670288E0,1.527924798E1
3.918455492E1,1.045725403E1,-6.883884888E0,9.026828613E0,1.543456082E1
3.919453592E1,1.011341904E1,-7.327562256E0,6.247857513E0,1.396460299E1
3.920451792E1,1.060978683E1,-3.477867737E0,3.907174988E0,1.182916553E1
3.921449892E1,8.927285614E0,-9.331594849E-1,4.660708008E0,1.011382293E1
3.922447992E1,9.385632477E0,-1.359173584E-1,6.546486511E0,1.144399651E1
3.923446192E1,1.140253830E1,6.849755859E-1,7.943980408E0,1.391380235E1
3.924444292E1,1.351778961E1,1.750310211E0,1.001507355E1,1.691437022E1
3.925442392E1,1.483609818E1,2.575394440E0,9.964329071E0,1.805630968E1
3.926440592E1,1.447938995E1,2.687211914E0,7.675588531E0,1.660688112E1
3.927438692E1,1.216520233E1,2.119592285E0,5.174439697E0,1.338878805E1
3.928436792E1,1.009874954E1,1.791624298E0,3.904929657E0,1.097465879E1
3.929434892E1,8.568481750E0,1.656305695E0,3.239712982E0,9.309026172E0
3.930433092E1,7.673193512E0,1.726509705E0,2.704276428E0,8.316961310E0
3.931431192E1,7.238048401E0,1.728006592E0,2.154170380E0,7.746986605E0
3.932429292E1,7.135661316E0,1.603615265E0,1.656904449E0,7.498971709E0
3.933427479E1,6.862479401E0,1.447340240E0,1.436113586E0,7.158969167E0
3.934425579E1,6.252348175E0,1.269360352E0,1.459315338E0,6.544672235E0
3.935423679E1,5.777385864E0,1.035396881E0,1.530567169E0,6.065712653E0
3.936421779E1,5.426964569E0,8.669970703E-1,1.359173584E0,5.661358599E0
3.937419979E1,5.130730591E0,5.837860107E-1,9.397457886E-1,5.248649793E0
3.938418079E1,4.973707123E0,3.924838257E-1,4.495152283E-1,5.009378209E0
3.939416179E1,4.862189026E0,1.794767761E-1,-6.661148071E-2,4.865956342E0
3.940414379E1,4.848866730E0,-1.666035461E-1,-4.863386536E-1,4.876042513E0
3.941412479E1,4.926255798E0,-3.897894287E-1,-6.450086975E-1,4.983569826E0
3.942410579E1,5.112169189E0,-4.659809875E-1,-5.143304443E-1,5.159064635E0
3.943408779E1,5.376968536E0,-5.339396667E-1,-2.583627319E-1,5.409587185E0
3.944406879E1,5.624853058E0,-5.239105225E-1,-1.257385254E-1,5.650598582E0
3.945404979E1,5.808670807E0,-5.782475281E-1,-2.838098145E-1,5.844277094E0
3.946403079E1,6.056555328E0,-6.878196716E-1,-3.779640198E-1,6.107193721E0
3.947401279E1,6.381679230E0,-8.168513489E-1,-2.959346008E-1,6.440547586E0
3.948399379E1,6.814129944E0,-8.589138794E-1,1.044827271E-1,6.868843904E0
3.949397479E1,7.401957550E0,-5.960604858E-1,6.212081909E-1,7.451856365E0
3.950395679E1,8.350385284E0,1.880090332E-1,7.524851990E-1,8.386329100E0
