"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.047695958E0,1.093202747E-2,-2.049090944E0,1.086876352E0,2.319524394E0
3.057676958E0,-1.165837591E-1,-1.706223375E0,5.736101013E-1,1.803834395E0
3.067658958E0,-2.424724118E-1,-1.316841497E0,-6.311367631E-2,1.340465492E0
3.077640958E0,-2.621744587E-1,-9.168787900E-1,-8.845609367E-1,1.300711426E0
3.087621958E0,-2.569101374E-1,-4.947677073E-1,-1.785718610E0,1.870718808E0
3.097603958E0,-2.183359095E-1,-1.282791406E-1,-2.590615911E0,2.602963102E0
3.107585958E0,-4.195969261E-2,1.194814199E-1,-3.059546235E0,3.062165833E0
3.117566958E0,1.913964714E-1,2.359807599E-1,-3.234811261E0,3.249049619E0
3.127548958E0,1.987562887E-1,3.237442508E-1,-3.374393654E0,3.395710079E0
3.137529958E0,8.835157469E-2,3.518866074E-1,-3.844364782E0,3.861446719E0
3.147511958E0,7.741179965E-2,3.906372750E-1,-4.275060747E0,4.293568965E0
3.157493958E0,1.571081065E-2,4.716133180E-1,-4.662518306E0,4.686335765E0
3.167474958E0,-2.511232942E-2,4.997533357E-1,-5.040067173E0,5.064845618E0
3.177456958E0,-1.620258341E-1,3.841790253E-1,-5.040790474E0,5.058004992E0
3.187438958E0,-4.712606213E-1,1.310384417E-1,-4.470647771E0,4.497326888E0
3.197419958E0,-8.128701259E-1,-1.281636581E-1,-3.837741056E0,3.924976456E0
3.207401958E0,-1.165366890E0,-2.724600765E-1,-3.047727258E0,3.274287086E0
3.217382958E0,-1.380233501E0,-3.021227092E-1,-2.187904721E0,2.604467261E0
3.227364958E0,-1.190757255E0,-1.345868245E-1,-1.334826363E0,1.793816566E0
3.237346958E0,-7.460455142E-1,3.012032345E-1,-7.513771516E-1,1.100851907E0
3.247327958E0,-2.452157792E-1,7.728036886E-1,-4.452982163E-1,9.250117951E-1
3.257309958E0,7.371007361E-2,1.099337646E0,-5.790088356E-2,1.103326310E0
3.267291958E0,2.114460623E-1,1.215810381E0,6.179588932E-1,1.380136774E0
3.277272958E0,2.242112284E-1,1.065225867E0,1.582797423E0,1.920995707E0
3.287254958E0,1.226765030E-1,7.654575393E-1,2.723081074E0,2.831279800E0
3.297236958E0,2.101106130E-1,5.816535312E-1,3.403156693E0,3.458893288E0
3.307217958E0,6.426894725E-1,5.109203482E-1,3.565718059E0,3.659020994E0
3.317199958E0,1.208757835E0,7.122893921E-1,3.593393515E0,3.857580672E0
3.327182542E0,1.546203793E0,1.156911378E0,3.613942970E0,4.097532660E0
3.337163542E0,1.379294292E0,1.680728345E0,3.760950158E0,4.344196888E0
3.347145542E0,1.110326976E0,2.146417556E0,3.669506721E0,4.393769896E0
3.357126542E0,9.943295467E-1,2.211606994E0,3.999527081E0,4.677190783E0
3.367108542E0,1.115934018E0,2.144057035E0,4.782971533E0,5.359020992E0
3.377090542E0,1.057631138E0,1.754520499E0,5.064217928E0,5.462895663E0
3.387071542E0,1.057606506E0,1.758320897E0,4.788866111E0,5.209938822E0
3.397053542E0,8.739348648E-1,1.707877552E0,3.512594935E0,4.002365683E0
3.407035542E0,-8.829798130E-4,1.053639317E0,1.353577799E0,1.715321966E0
3.417016542E0,-1.129410461E0,6.699330389E-1,-3.608457112E-1,1.361832550E0
3.426998542E0,-1.911978561E0,8.937790722E-2,-8.048885304E-1,2.076414211E0
3.436980542E0,-1.696043957E0,-4.489617893E-1,-3.557212114E-2,1.754821121E0
3.446961542E0,-1.240318255E0,-7.564703688E-1,7.892963451E-1,1.653367930E0
3.456943542E0,-5.782752293E-1,-1.248427027E0,1.702164237E0,2.188683480E0
3.466924542E0,-8.719494062E-2,-1.289620954E0,2.306303821E0,2.643815893E0
3.476906542E0,2.502492634E-1,-1.343529066E0,1.875210831E0,2.320368657E0
3.486888542E0,6.977802573E-1,-1.351474555E0,1.449647552E0,2.101156535E0
3.496869542E0,7.872435339E-3,-1.940816005E0,8.324066967E-1,2.111807200E0
3.506851542E0,-7.973007448E-2,-2.050398966E0,-8.578450084E-3,2.051966470E0
3.516833542E0,3.726365850E-1,-1.193286322E0,-6.751569414E-1,1.420783997E0
3.526814542E0,-2.308185455E-1,-2.129187274E0,-9.452339852E-1,2.340979055E0
3.536796542E0,-4.216018998E-1,-2.417783034E0,-8.689418542E-1,2.603551979E0
3.546778542E0,-9.770179146E-1,-2.302233867E0,-1.347472136E0,2.840867111E0
3.556759542E0,-1.435994157E0,-2.697974884E0,-2.337729682E0,3.847873147E0
3.566741542E0,-1.017362460E0,-3.217416964E0,-2.146308798E0,3.999179885E0
3.576723542E0,-1.662009069E0,-3.936551399E0,-3.854127878E0,5.754390738E0
3.586704542E0,-2.368155668E0,-2.655567075E0,-3.833169118E0,5.230046200E0
3.596686542E0,-4.355133029E-1,-1.765433157E0,-4.392973943E0,4.754434366E0
3.606668542E0,3.540377980E-1,-1.324353415E-1,-4.513031314E0,4.528833572E0
3.616649542E0,7.261752136E-1,2.548441699E-1,-4.920599202E0,4.980418908E0
3.626631542E0,5.346083689E-1,-1.000242836E0,-5.476834302E0,5.593031898E0
3.636612542E0,3.227436461E-2,-8.010124111E-1,-5.490106312E0,5.548326760E0
3.646594542E0,-3.424423309E-1,-4.505826375E-1,-5.592671737E0,5.621233728E0
3.656576542E0,1.219408319E-1,-3.987956026E-1,-5.120656423E0,5.137609337E0
3.666557542E0,8.093463014E-1,-1.879034910E-1,-3.741587103E0,3.832730516E0
3.676539542E0,5.653030352E-1,4.544865310E-2,-2.965487924E0,3.019230320E0
3.686521542E0,-7.981456675E-2,1.047338650E-1,-3.078540330E0,3.081355239E0
3.696502542E0,-4.674204990E-1,1.408904153E-1,-3.085333040E0,3.123717657E0
3.706484542E0,-5.213740734E-1,4.419924930E-1,-2.979069836E0,3.056475974E0
3.716466542E0,-5.237670464E-1,7.194311813E-1,-3.120169582E0,3.244591093E0
3.726447542E0,-5.115433690E-1,7.923032758E-1,-3.468066049E0,3.594009352E0
3.736429542E0,6.180068403E-2,6.217364869E-1,-2.780304850E0,2.849643950E0
3.746411542E0,7.224873747E-1,5.563403499E-1,-2.961632270E-1,9.587571374E-1
3.756392542E0,1.564274029E0,3.482519782E-1,2.307110737E0,2.809091068E0
3.766374542E0,1.021243696E0,1.146314469E-1,3.078928000E0,3.245901521E0
3.776356542E0,3.513328761E-2,3.223043740E-2,2.781077852E0,2.781486503E0
3.786337542E0,4.627004072E-2,-1.376992974E-1,3.150853431E0,3.154200272E0
3.796319542E0,7.175007230E-1,3.737820911E-1,4.317302202E0,4.392450187E0
3.806301542E0,1.259745775E0,9.935334483E-1,4.846146605E0,5.104821745E0
3.816282542E0,1.666997182E0,1.512836950E0,4.445686592E0,4.983140026E0
3.826264542E0,2.087098285E0,1.782632450E0,3.855982030E0,4.733112625E0
3.836246542E0,2.136922117E0,1.564146852E0,4.425942299E0,5.157708478E0
3.846227542E0,2.033746681E0,1.161637390E0,5.541270034E0,6.015912281E0
3.856209542E0,1.919297813E0,7.904941472E-1,6.071222484E0,6.416254947E0
3.866191542E0,1.692568664E0,4.857472077E-1,5.799064416E0,6.060518718E0
3.876172542E0,1.422478757E0,1.346537751E-1,4.942732667E0,5.145112601E0
3.886154542E0,1.297051742E0,-1.556242293E-1,3.959198835E0,4.169150697E0
3.896136542E0,1.247706943E0,-3.970686275E-1,2.865431539E0,3.150418070E0
3.906117542E0,1.586811975E0,-2.620637271E-1,1.789221677E0,2.405818749E0
3.916099542E0,1.801100296E0,-1.125056916E-1,8.093031782E-1,1.977774365E0
3.926081542E0,1.745372238E0,-1.311097777E-1,4.053775209E-1,1.796620426E0
3.936062542E0,1.803917046E0,-2.576704216E-1,5.324322546E-1,1.898419042E0
3.946044542E0,2.022167878E0,-4.187293455E-1,1.000185533E0,2.294530081E0
3.956026542E0,2.129063167E0,-7.345067650E-1,1.501001893E0,2.706550727E0
3.966007542E0,1.940205995E0,-1.240104685E0,2.105441439E0,3.120119001E0
3.975989542E0,1.336116259E0,-1.716515644E0,2.686669877E0,3.456852273E0
3.985971542E0,6.441409707E-1,-2.009791223E0,2.778272358E0,3.488979169E0
3.995952542E0,-9.485002398E-2,-1.989918291E0,2.138320332E0,2.922530612E0
4.005934542E0,-7.758557890E-1,-1.824659312E0,9.054314035E-1,2.179710953E0
4.015916542E0,-1.184412733E0,-1.577228242E0,-6.384954840E-1,2.073200168E0
4.025897542E0,-1.160300424E0,-1.246852664E0,-1.968159340E0,2.602804224E0
4.035879542E0,-9.106069203E-1,-7.466938242E-1,-3.274661205E0,3.479965896E0
4.045861542E0,-6.933338884E-1,-3.422427946E-1,-4.435120674E0,4.502014816E0
4.055842542E0,-6.223119991E-1,-7.881695867E-2,-5.124458867E0,5.162708884E0
4.065824542E0,-7.235501061E-1,-8.687208295E-3,-5.509223199E0,5.556540334E0
4.075806542E0,-8.585826346E-1,-1.564741221E-1,-5.524280364E0,5.592791953E0
4.085787542E0,-9.701128645E-1,-2.780605397E-1,-5.160137408E0,5.257894512E0
4.095769542E0,-1.032091596E0,-4.409563664E-1,-4.997629251E0,5.122104423E0
4.105751542E0,-1.228189229E0,-4.640531605E-1,-4.877436225E0,5.051057142E0
4.115732542E0,-1.281403862E0,-3.048694387E-1,-4.870778001E0,5.045732808E0
4.125714542E0,-1.162635875E0,-7.995775044E-2,-4.895268479E0,5.032074016E0
4.135696542E0,-1.104796168E0,1.488169008E-1,-4.475744205E0,4.612483846E0
4.145677542E0,-1.301211012E0,2.922473466E-1,-3.842286682E0,4.067152020E0
4.155659542E0,-1.500763619E0,4.238371807E-1,-2.898144372E0,3.291074322E0
4.165641542E0,-1.493344233E0,4.675913107E-1,-1.730072413E0,2.332781427E0
4.175622542E0,-1.405193072E0,3.761376420E-1,-1.022130718E0,1.777863408E0
4.185604542E0,-1.329620002E0,3.387224784E-1,-1.544121015E-1,1.380748118E0
4.195586542E0,-1.005333056E0,9.555578291E-2,1.160632546E0,1.538471114E0
4.205567542E0,-4.385426357E-1,-9.205300838E-2,2.727800946E0,2.764360939E0
4.215549542E0,-2.849544800E-1,1.305712491E-1,4.135697039E0,4.147558066E0
4.225531542E0,1.563409518E-1,9.743887872E-2,4.562447888E0,4.566165520E0
4.235512542E0,2.684944218E-1,2.647177783E-1,4.348711690E0,4.365026703E0
4.245494542E0,5.656244127E-1,6.019740674E-1,3.596527038E0,3.690164019E0
4.255476542E0,1.044178156E0,7.409635529E-1,2.649633029E0,2.942769137E0
4.265457542E0,1.479398477E0,8.830678502E-1,2.883450319E0,3.358975204E0
4.275439542E0,1.328549815E0,1.197737222E0,3.287809255E0,3.742901115E0
4.285421542E0,7.768327126E-1,1.337010298E0,3.055724494E0,3.424692364E0
4.295402542E0,2.614509937E-1,1.593196111E0,3.158160111E0,3.546914964E0
4.305384542E0,4.015600200E-1,1.892720903E0,3.563042373E0,4.054493041E0
4.315366542E0,1.037844818E0,1.949639454E0,3.765923215E0,4.365821060E0
4.325348042E0,1.366472371E0,1.921529842E0,3.696322052E0,4.384326675E0
4.335330042E0,1.119628946E0,1.694929478E0,2.857037861E0,3.505569889E0
4.345312042E0,8.965510178E-2,1.029074872E0,1.280006377E0,1.644825053E0
4.355293042E0,-1.280107680E0,2.472831354E-1,-9.732807398E-2,1.307401000E0
4.365275042E0,-2.451953139E0,-2.529157582E-1,-7.654139775E-1,2.581065504E0
4.375257042E0,-3.005922589E0,-7.791359308E-1,-7.329332793E-1,3.190582173E0
4.385238042E0,-2.903321789E0,-1.182995807E0,-2.052957416E-1,3.141799298E0
4.395220042E0,-2.105329757E0,-1.264137619E0,4.975372410E-1,2.505593864E0
4.405202042E0,-1.023407969E0,-1.192223883E0,1.170990304E0,1.959586678E0
4.415184042E0,8.331874827E-2,-1.067257482E0,1.536275806E0,1.872464659E0
4.425165042E0,6.717576626E-1,-1.033588922E0,1.563501611E0,1.991005200E0
4.435147042E0,6.313013622E-1,-1.204935730E0,1.293459651E0,1.877085345E0
4.445129042E0,2.918537925E-1,-1.507794603E0,1.089892346E0,1.883212290E0
4.455110042E0,-6.926575117E-2,-1.874350705E0,1.051655064E0,2.150341062E0
4.465092042E0,-5.727114208E-1,-2.120629581E0,8.706919259E-1,2.362873806E0
4.475074042E0,-1.032958665E0,-2.081181048E0,7.214236200E-2,2.324547844E0
4.485055042E0,-1.393054398E0,-1.864248471E0,-1.319365155E0,2.675209773E0
4.495037042E0,-1.714571591E0,-1.570995111E0,-2.643385279E0,3.520691283E0
4.505019042E0,-1.747804241E0,-1.304630464E0,-3.688679742E0,4.285234947E0
4.515000042E0,-1.212209520E0,-1.022938219E0,-4.180969107E0,4.471728658E0
4.524982042E0,-5.225081774E-1,-7.370821711E-1,-4.270791695E0,4.365314035E0
4.534964042E0,6.926319301E-2,-6.242493278E-1,-4.260903468E0,4.306945899E0
4.544945042E0,5.343987463E-1,-4.514956802E-1,-3.809869133E0,3.873568533E0
4.554927042E0,5.109946078E-1,-4.452160630E-1,-3.664956418E0,3.727095166E0
4.564909042E0,2.722951850E-1,-4.640575460E-1,-3.710999733E0,3.749801741E0
4.574891042E0,1.698959671E-1,-3.379237488E-1,-3.744444053E0,3.763498155E0
4.584872042E0,1.128522123E-1,-2.428766736E-1,-3.620522842E0,3.630414625E0
4.594854042E0,3.190335877E-1,-5.705332965E-2,-3.806561948E0,3.820333935E0
4.604836042E0,4.074891698E-1,1.970172536E-1,-3.829750251E0,3.856403792E0
4.614817042E0,2.803205616E-1,3.294876784E-1,-3.706455862E0,3.731615844E0
4.624799042E0,4.325594723E-2,4.365347019E-1,-3.505471272E0,3.532812260E0
4.634781042E0,-6.778428599E-2,4.352918762E-1,-2.871640697E0,2.905235622E0
4.644762042E0,-1.951884639E-1,3.104128915E-1,-2.204976252E0,2.235257249E0
4.654744042E0,-3.723215298E-1,3.312766340E-1,-1.863540373E0,1.929028318E0
4.664726042E0,-4.102934944E-1,2.896196079E-1,-1.624786279E0,1.700632447E0
4.674707042E0,-3.169893280E-1,1.013620681E-1,-1.050972694E0,1.102406507E0
4.684689042E0,-2.416054890E-1,-1.543837425E-1,-6.663720846E-2,2.943604420E-1
4.694671042E0,5.823761009E-2,-3.637649336E-1,1.210728566E0,1.265535542E0
4.704653042E0,4.320465984E-1,-5.275936836E-1,2.388831423E0,2.484257419E0
4.714634042E0,7.082298164E-1,-5.765746397E-1,3.615648603E0,3.729201336E0
4.724616042E0,5.907983572E-1,-3.713426328E-1,4.755244036E0,4.806171438E0
4.734598042E0,5.197243546E-1,1.417496637E-1,5.288377372E0,5.315744689E0
4.744579042E0,6.545456524E-1,9.170615155E-1,5.129704989E0,5.251981065E0
4.754561042E0,7.373996750E-1,1.575042846E0,4.347232345E0,4.682194710E0
4.764543042E0,8.474027583E-1,1.867609158E0,3.124666675E0,3.737592438E0
4.774524042E0,1.258867669E0,1.841176527E0,2.575264632E0,3.406855843E0
4.784506042E0,1.906431892E0,1.654331382E0,3.279079362E0,4.138073989E0
4.794488042E0,2.369359756E0,1.306434330E0,3.917574846E0,4.761095355E0
4.804469042E0,2.276761641E0,1.014583425E0,3.486513430E0,4.285883689E0
4.814451042E0,1.668642589E0,6.936221561E-1,2.384455951E0,2.991840565E0
4.824433042E0,1.017636987E0,2.670888242E-1,1.366074468E0,1.724262430E0
4.834415042E0,6.715986183E-1,-9.801424474E-2,7.607607633E-1,1.019513823E0
4.844396042E0,5.825490323E-1,-4.526662928E-1,3.728903908E-1,8.266301417E-1
4.854378042E0,7.355643801E-1,-6.376590398E-1,4.513968623E-1,1.073043865E0
4.864360042E0,1.090234701E0,-7.698683864E-1,8.789002472E-1,1.598053403E0
4.874341042E0,1.287351649E0,-1.097780533E0,1.761944416E0,2.442712528E0
4.884323042E0,1.217526685E0,-1.653401383E0,2.991268882E0,3.628194714E0
4.894305042E0,8.584094109E-1,-2.123554358E0,3.690705217E0,4.343691383E0
4.904287042E0,2.929367334E-1,-2.380483645E0,3.488115567E0,4.233138850E0
4.914268042E0,-2.821970062E-1,-2.342444292E0,2.878816985E0,3.722132137E0
4.924250042E0,-5.849861518E-1,-2.081345063E0,2.131262158E0,3.035866343E0
4.934232042E0,-6.903311969E-1,-1.870198597E0,1.194473307E0,2.323997942E0
4.944213042E0,-7.867215237E-1,-1.616216599E0,-2.048115921E-1,1.809153017E0
4.954195042E0,-9.337781203E-1,-1.304716418E0,-1.698816122E0,2.336707668E0
4.964177042E0,-1.030552901E0,-9.572263321E-1,-3.097062555E0,3.401487616E0
4.974158042E0,-1.101624054E0,-6.275065193E-1,-4.243637810E0,4.428973001E0
4.984140042E0,-1.074212745E0,-3.367528439E-1,-5.089405394E0,5.212425804E0
4.994122042E0,-1.008522932E0,-2.054661879E-1,-5.416104535E0,5.513032124E0
5.004104042E0,-8.852335127E-1,-9.558501899E-2,-5.414129931E0,5.486854999E0
5.014085042E0,-7.623637775E-1,3.061923712E-2,-5.431856350E0,5.485179985E0
5.024067042E0,-7.399443832E-1,9.133789390E-2,-5.518138449E0,5.568277313E0
5.034049042E0,-8.170625065E-1,2.463543051E-1,-5.662342481E0,5.726290593E0
5.044030042E0,-7.126813017E-1,4.011660638E-1,-5.597536620E0,5.656966066E0
5.054012042E0,-6.589141803E-1,4.882261348E-1,-5.237087350E0,5.300907146E0
5.063994042E0,-6.767019220E-1,4.975170681E-1,-4.946771924E0,5.017569251E0
5.073975042E0,-7.236472430E-1,5.104002383E-1,-4.606083319E0,4.690434658E0
5.083957042E0,-8.976877166E-1,4.281038940E-1,-4.013484385E0,4.134872802E0
5.093939042E0,-1.225636993E0,1.718192625E-1,-3.300327559E0,3.524751039E0
5.103921042E0,-1.503665007E0,-2.065236568E-2,-2.356925506E0,2.795806291E0
5.113902042E0,-1.636336722E0,-1.132751852E-1,-1.311795350E0,2.100294307E0
5.123884042E0,-1.522524909E0,-4.655260742E-2,-3.602299994E-1,1.565252342E0
5.133866042E0,-1.197847077E0,1.953844187E-1,2.530370879E-1,1.239774358E0
5.143847042E0,-6.729227934E-1,5.647495231E-1,6.452601278E-1,1.090012726E0
5.153829042E0,-2.470371868E-1,1.037975211E0,1.224748435E0,1.624324056E0
5.163811042E0,6.651207805E-2,1.320759716E0,2.233559781E0,2.595692466E0
5.173793042E0,2.470593332E-1,1.326715398E0,3.514736186E0,3.764914676E0
5.183774042E0,5.802365316E-1,1.157067791E0,4.737310041E0,4.910965967E0
5.193756042E0,9.356301527E-1,9.405249301E-1,5.963405675E0,6.109189649E0
5.203738042E0,1.266692559E0,8.191849726E-1,7.211751133E0,7.367830649E0
5.213719042E0,1.758236989E0,1.026325218E0,8.174732587E0,8.424428386E0
5.223701042E0,2.142047494E0,1.733054785E0,7.775442018E0,8.249202684E0
5.233683042E0,2.686907274E0,2.752340541E0,5.933476701E0,7.071138163E0
5.243665042E0,3.209225892E0,3.626723229E0,4.080223920E0,6.332493936E0
5.253646042E0,3.626566524E0,4.151414647E0,2.590699527E0,6.090808843E0
5.263628042E0,3.436458048E0,4.135213767E0,1.681973802E0,5.633673108E0
5.273610042E0,2.753183125E0,3.460395964E0,1.354705142E0,4.624887411E0
5.283591042E0,1.592225035E0,2.360681173E0,7.032814640E-1,2.933019089E0
5.293573042E0,2.291889265E-3,1.281777791E0,-2.844278651E-1,1.312958023E0
5.303555042E0,-1.488930901E0,3.487703338E-1,-1.075316992E0,1.869455163E0
5.313537042E0,-2.652082427E0,-4.492290071E-1,-1.381732142E0,3.023992661E0
5.323517917E0,-3.237116234E0,-1.134613021E0,-1.030523227E0,3.581654134E0
5.333499917E0,-3.175897932E0,-1.639523016E0,-4.685958624E-2,3.574431314E0
5.343481917E0,-2.479228207E0,-1.806243214E0,1.225475829E0,3.303161828E0
5.353462917E0,-1.426805404E0,-1.855789596E0,2.171206242E0,3.192783305E0
5.363444917E0,-4.463295190E-1,-1.821858788E0,2.613090270E0,3.216616272E0
5.373426917E0,2.195693797E-1,-1.724540070E0,2.596022247E0,3.124352841E0
5.383408917E0,3.717919913E-1,-1.826631286E0,2.453043791E0,3.080947091E0
5.393389917E0,3.303676844E-5,-2.102170798E0,2.563584234E0,3.315280711E0
5.403371917E0,-6.119228125E-1,-2.522674482E0,2.787879333E0,3.809279098E0
5.413353917E0,-1.393241363E0,-2.910280852E0,2.842311063E0,4.299952129E0
5.423335917E0,-2.023018356E0,-3.100098137E0,2.237624180E0,4.325525829E0
5.433316917E0,-2.409022151E0,-2.987902055E0,9.334278721E-1,3.949966330E0
5.443298917E0,-2.304238585E0,-2.688676057E0,-7.689538819E-1,3.623504445E0
5.453280917E0,-2.083861997E0,-2.322725142E0,-2.409141726E0,3.942270509E0
5.463261917E0,-1.698899591E0,-1.953594803E0,-3.978747246E0,4.746917118E0
5.473243917E0,-1.124209363E0,-1.599153839E0,-5.162562248E0,5.520252590E0
5.483225917E0,-5.437290752E-1,-1.254898725E0,-5.806969852E0,5.965845370E0
5.493207917E0,-2.424618137E-1,-9.863980910E-1,-6.034290301E0,6.119185269E0
5.503188917E0,-2.096399304E-1,-8.933121720E-1,-6.097434382E0,6.166089651E0
5.513170917E0,-1.967300092E-1,-7.155524307E-1,-5.894161777E0,5.940695333E0
5.523152917E0,-1.384473024E-1,-4.097755042E-1,-5.650217695E0,5.666748946E0
5.533134917E0,-7.617723316E-2,-1.604160225E-1,-5.482843485E0,5.485718636E0
5.543115917E0,7.596366361E-2,8.939194053E-2,-5.271155568E0,5.272460755E0
5.553097917E0,2.551765841E-1,2.881127805E-1,-4.987145194E0,5.001973735E0
5.563079917E0,2.631217808E-1,3.849701536E-1,-4.497600512E0,4.521708245E0
5.573060917E0,1.853943045E-1,3.959906933E-1,-4.017159360E0,4.040884681E0
5.583042917E0,1.698727244E-1,4.252142000E-1,-3.511631899E0,3.541358843E0
5.593024917E0,7.861844569E-2,5.831138733E-1,-2.982591614E0,3.040074898E0
5.603006917E0,-2.116794392E-2,7.869691533E-1,-2.768011664E0,2.877786841E0
5.612987917E0,-1.551908045E-1,8.927581483E-1,-2.441413094E0,2.604150379E0
5.622969917E0,-2.187933080E-1,7.739348325E-1,-1.713434746E0,1.892803282E0
5.632951917E0,1.265697071E-1,5.817894790E-1,-4.857130015E-1,7.683853255E-1
5.642933917E0,8.940212931E-1,3.540138245E-1,1.511679493E0,1.791584425E0
5.652914917E0,1.693899637E0,1.924727976E-2,4.067738360E0,4.406377401E0
5.662896917E0,2.089716960E0,-2.709751761E-1,6.534404994E0,6.865769669E0
5.672878917E0,2.060086487E0,-2.035722747E-1,8.080545638E0,8.341499614E0
5.682859917E0,1.780852557E0,3.087052122E-1,7.989933091E0,8.191810883E0
5.692841917E0,1.373062037E0,1.189873594E0,6.182600833E0,6.444040005E0
5.702823917E0,1.127244652E0,2.082138238E0,3.809351070E0,4.485213007E0
5.712805917E0,1.475373108E0,2.794680522E0,2.116324861E0,3.803392689E0
5.722786917E0,2.302909659E0,2.948878030E0,2.161921449E0,4.321247376E0
5.732768917E0,2.852508023E0,2.252348346E0,3.470337692E0,5.025248133E0
5.742750917E0,2.372934305E0,1.125139362E0,4.276090441E0,5.018137629E0
5.752732917E0,1.424407022E0,5.167038292E-2,3.932384673E0,4.182732888E0
5.762713917E0,4.320380469E-1,-1.013016078E0,3.551804025E0,3.718624783E0
5.772695917E0,-4.763076089E-1,-1.810317262E0,3.266041240E0,3.764457851E0
5.782677917E0,-9.502161053E-1,-2.107845229E0,2.677575703E0,3.537701768E0
5.792659917E0,-7.334257610E-1,-1.936666529E0,1.916487495E0,2.821615656E0
5.802640917E0,8.073835373E-2,-1.562660197E0,1.073353497E0,1.897501858E0
5.812622917E0,9.560016328E-1,-1.102103087E0,4.195956105E-1,1.518101055E0
5.822604917E0,1.318065758E0,-9.764750737E-1,9.253452659E-2,1.642973995E0
5.832585917E0,1.157191167E0,-1.166624480E0,-1.107018256E-1,1.646924093E0
5.842567917E0,7.160928597E-1,-1.398120718E0,-2.014757556E-1,1.583705467E0
5.852549917E0,3.291954638E-1,-1.670791002E0,-2.020084369E-1,1.714852657E0
5.862531917E0,8.463581532E-2,-1.832228825E0,1.438561231E-1,1.839815283E0
5.872512917E0,4.733964264E-2,-1.780273683E0,6.662323362E-1,1.901441809E0
5.882494917E0,-1.035483420E-1,-1.685196495E0,8.944251895E-1,1.910655883E0
5.892476917E0,-5.884439027E-1,-1.509980292E0,3.537197095E-1,1.658741795E0
5.902458917E0,-1.002659344E0,-1.214271686E0,-9.835157061E-1,1.856632606E0
5.912439917E0,-1.081781820E0,-8.055068734E-1,-2.286313945E0,2.654491417E0
5.922421917E0,-1.136359438E0,-3.580554199E-1,-3.349990300E0,3.555552203E0
5.932403917E0,-1.219802568E0,-1.114157706E-1,-4.247602222E0,4.420685062E0
5.942385917E0,-1.393092551E0,-2.235829085E-2,-4.836950689E0,5.033616862E0
5.952366917E0,-1.549294339E0,2.738631159E-2,-5.109613956E0,5.339402377E0
5.962348917E0,-1.761842236E0,8.257437944E-2,-5.292471592E0,5.578634434E0
5.972330917E0,-1.867062736E0,1.781278235E-1,-5.234004698E0,5.559897298E0
5.982312917E0,-1.800922394E0,2.531923315E-1,-5.110941859E0,5.424864469E0
5.992293917E0,-1.846683727E0,4.028623411E-1,-4.939848236E0,5.289105732E0
6.002275917E0,-1.959461022E0,4.673375416E-1,-4.588175637E0,5.010912846E0
6.012257917E0,-2.101694250E0,3.670504841E-1,-3.872591046E0,4.421403192E0
6.022239917E0,-2.163338229E0,2.915179065E-1,-2.923169870E0,3.648278645E0
6.032220917E0,-2.208462069E0,7.366585404E-2,-1.691731635E0,2.782927828E0
6.042202917E0,-2.210391650E0,-2.707225764E-1,-3.247338921E-1,2.250460856E0
6.052184917E0,-2.083549902E0,-4.865903762E-1,8.333796734E-1,2.296186418E0
6.062166917E0,-1.711738907E0,-4.244207329E-1,1.588527110E0,2.373520891E0
6.072147917E0,-1.185023183E0,-2.066420630E-1,1.966536153E0,2.305264698E0
6.082129917E0,-6.412853368E-1,9.953130484E-2,2.069767576E0,2.169122215E0
6.092111917E0,-7.594977647E-2,5.254623735E-1,1.954721269E0,2.025540499E0
6.102093917E0,3.644389714E-1,1.032672079E0,1.674083569E0,2.000445746E0
6.112074917E0,7.196918209E-1,1.234918790E0,1.642734892E0,2.177512034E0
6.122056917E0,9.709441924E-1,1.133339497E0,2.106797993E0,2.581818898E0
