"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.624952434E2,-8.828671445E-1,-1.200465533E0,-8.378016302E-1,1.709527263E0
2.625052554E2,-6.845548788E-1,-9.682895565E-1,-9.154383284E-1,1.498074558E0
2.625152684E2,-6.170908740E-1,-7.900687623E-1,-9.442610085E-1,1.377185045E0
2.625252804E2,-7.475814316E-1,-6.610686600E-1,-1.015798184E0,1.423985857E0
2.625352924E2,-8.625526017E-1,-5.916551936E-1,-9.724995518E-1,1.428218554E0
2.625453044E2,-8.136099449E-1,-4.933085346E-1,-7.782597256E-1,1.229228479E0
2.625553174E2,-7.261692202E-1,-2.811832452E-1,-4.995790887E-1,9.251837761E-1
2.625653294E2,-7.837786201E-1,-1.043236828E-1,-3.248251086E-1,8.548120889E-1
2.625753414E2,-7.577516399E-1,8.715801179E-2,-2.502225307E-1,8.027424130E-1
2.625853534E2,-6.084231077E-1,3.496360141E-1,-1.480231413E-1,7.171714375E-1
2.625953664E2,-4.535506842E-1,6.412009907E-1,-4.067907929E-2,7.864488038E-1
2.626053784E2,-1.524968460E-1,9.278630769E-1,8.152129591E-2,9.438383862E-1
2.626153904E2,9.267427504E-2,1.174471736E0,1.718473291E-1,1.190589721E0
2.626254024E2,2.344610685E-1,1.254240621E0,2.558811736E-1,1.301371086E0
2.626354154E2,4.805510795E-1,1.276077633E0,3.818454015E-1,1.416018847E0
2.626454274E2,8.044537899E-1,1.346403265E0,4.896511012E-1,1.643078164E0
2.626554394E2,1.204163020E0,1.378622593E0,4.896183568E-1,1.894817925E0
2.626654524E2,1.410646623E0,1.292792484E0,3.043405581E-1,1.937487929E0
2.626754644E2,1.116852396E0,1.062746648E0,-7.184473872E-3,1.541700791E0
2.626854764E2,7.297656964E-1,5.867499644E-1,-2.196146956E-1,9.618025300E-1
2.626954884E2,6.058743064E-1,9.780169845E-2,-2.443528032E-1,6.605733418E-1
2.627055014E2,4.593832818E-1,-1.421002042E-1,-1.713573325E-1,5.104789937E-1
2.627155134E2,1.130182001E-1,-2.021774215E-1,-1.723507744E-1,2.887102574E-1
2.627255253E2,-3.154192775E-2,-2.249710375E-1,-1.963804919E-1,3.002867938E-1
2.627355373E2,2.214798112E-1,-4.193330705E-2,1.738172561E-2,2.260836867E-1
2.627455503E2,6.772362113E-1,2.828467780E-1,6.084191608E-1,9.533231671E-1
2.627555623E2,1.240996970E0,4.734145528E-1,1.190371485E0,1.783586020E0
2.627655743E2,1.612791593E0,6.773239195E-1,1.588899577E0,2.363147537E0
2.627755863E2,1.772802111E0,7.999084568E-1,1.813733205E0,2.659381320E0
2.627855993E2,1.888418960E0,6.278938973E-1,1.815973566E0,2.694092965E0
2.627956113E2,1.680654085E0,4.687560761E-1,1.503982219E0,2.303539218E0
2.628056233E2,1.094144295E0,1.951315266E-1,9.518328604E-1,1.463288709E0
2.628156353E2,5.266508201E-1,-1.451121050E-1,3.427520871E-1,6.449012347E-1
2.628256483E2,2.462044702E-1,-5.228340501E-1,-2.511993080E-2,5.784488707E-1
2.628356603E2,5.331710503E-2,-7.968228811E-1,-1.457281092E-1,8.117919064E-1
2.628456723E2,-2.251520088E-1,-9.479903626E-1,-1.228242731E-1,9.820717676E-1
2.628556843E2,-4.217361300E-1,-9.784023160E-1,-1.481535342E-1,1.075677426E0
2.628656973E2,-4.573075202E-1,-8.127805173E-1,-2.601081258E-1,9.681934592E-1
2.628757093E2,-5.320942855E-1,-6.394304538E-1,-5.646211767E-1,1.005381871E0
2.628857213E2,-5.081271333E-1,-5.324486268E-1,-8.815975678E-1,1.148437632E0
2.628957333E2,-2.793428341E-1,-2.799845660E-1,-9.868334162E-1,1.063138734E0
2.629057463E2,9.595602483E-2,8.961033404E-2,-8.486379826E-1,8.587339496E-1
2.629157583E2,2.233460963E-1,3.090417194E-1,-5.800332677E-1,6.941389304E-1
2.629257703E2,2.556328131E-1,2.359638029E-1,-3.915701982E-1,5.237883844E-1
2.629357823E2,2.691081601E-1,2.302516580E-2,-2.271959031E-1,3.529409844E-1
2.629457953E2,2.103673241E-1,-1.900514656E-1,-8.541086376E-2,2.960894903E-1
2.629558073E2,2.118884772E-2,-4.649413526E-1,3.469854712E-2,4.667155641E-1
2.629658193E2,-2.161084127E-1,-7.082229459E-1,8.231359363E-2,7.450222244E-1
2.629758313E2,-4.279445574E-1,-8.715193069E-1,7.172662497E-2,9.735641505E-1
2.629858443E2,-5.786115173E-1,-9.743461025E-1,-4.119597316E-2,1.133948290E0
2.629958563E2,-6.149236035E-1,-1.008168737E0,-1.837721407E-1,1.195118170E0
2.630058683E2,-8.081837288E-1,-9.943260384E-1,-3.399477625E-1,1.325673297E0
2.630158813E2,-1.055651344E0,-1.015545584E0,-5.570987338E-1,1.567192264E0
2.630258933E2,-1.136889050E0,-1.037462118E0,-7.549796212E-1,1.714304111E0
2.630359053E2,-1.137855302E0,-9.723568797E-1,-8.219431043E-1,1.707566414E0
2.630459173E2,-1.109961745E0,-8.112444538E-1,-7.908686614E-1,1.586066164E0
2.630559303E2,-1.122225695E0,-6.777823412E-1,-7.859985155E-1,1.528585319E0
2.630659423E2,-1.060538885E0,-5.287923628E-1,-7.598950830E-1,1.407765828E0
2.630759543E2,-8.841298507E-1,-3.290093762E-1,-7.027163306E-1,1.176326062E0
2.630859663E2,-6.849554130E-1,-6.148815036E-2,-5.938478994E-1,9.086253563E-1
2.630959793E2,-4.582609087E-1,2.462993413E-1,-4.826081300E-1,7.096316179E-1
2.631059913E2,-3.116390526E-1,5.418193746E-1,-4.782595557E-1,7.870319793E-1
2.631160033E2,-3.893198973E-1,6.263888240E-1,-6.754188967E-1,1.000061812E0
2.631260153E2,-6.046649560E-1,6.126186311E-1,-8.943702257E-1,1.241297465E0
2.631360283E2,-8.845046572E-1,6.078771240E-1,-1.022024591E0,1.482024747E0
2.631460403E2,-1.018995295E0,6.254216945E-1,-1.020152898E0,1.571691968E0
2.631560523E2,-1.000126476E0,7.121756637E-1,-8.674549073E-1,1.503304746E0
2.631660643E2,-7.762510608E-1,8.888504541E-1,-6.049310043E-1,1.326107974E0
2.631760773E2,-4.628329928E-1,1.120025387E0,-3.463396463E-1,1.260405648E0
2.631860893E2,-3.390505072E-1,1.235062923E0,-1.455453837E-1,1.288999275E0
2.631961013E2,-3.882925415E-1,1.103304105E0,3.122179270E-2,1.170053779E0
2.632061133E2,-3.761572301E-1,9.514554226E-1,2.948230451E-1,1.064745186E0
2.632161263E2,-1.127426501E-1,8.491963917E-1,5.275471982E-1,1.006057386E0
2.632261383E2,2.241088656E-1,8.267734891E-1,7.016389811E-1,1.107283363E0
2.632361503E2,2.779374558E-1,7.833859795E-1,6.539186847E-1,1.057616409E0
2.632461623E2,-2.175105751E-2,6.568200731E-1,3.887527174E-1,7.635537913E-1
2.632561753E2,-4.186028995E-1,5.429496413E-1,1.725475332E-1,7.069620582E-1
2.632661873E2,-6.771669218E-1,5.098818827E-1,1.461681122E-1,8.601742215E-1
2.632761993E2,-7.433191037E-1,5.992951655E-1,3.954278988E-1,1.033460792E0
2.632862113E2,-5.873092505E-1,7.612373114E-1,7.244150555E-1,1.203823730E0
2.632962243E2,-1.995514369E-1,1.078627685E0,1.119739459E0,1.567505954E0
2.633062363E2,3.032199392E-1,1.426721789E0,1.623581167E0,2.182542829E0
2.633162483E2,7.528778395E-1,1.659239827E0,2.114569527E0,2.791291122E0
2.633262603E2,1.168221793E0,1.678526868E0,2.600123192E0,3.307995650E0
2.633362733E2,1.490859020E0,1.535147878E0,2.964403850E0,3.656094885E0
2.633462853E2,1.453446488E0,1.210794055E0,3.069155549E0,3.605307854E0
2.633562973E2,1.170358220E0,8.544115233E-1,2.693926857E0,3.058921268E0
2.633663103E2,6.204354814E-1,3.622911429E-1,1.832391670E0,1.968210937E0
2.633763223E2,8.074975580E-2,-1.025467139E-1,1.052349713E0,1.060413255E0
2.633863343E2,-3.118735260E-1,-3.615415299E-1,7.099355954E-1,8.555617591E-1
2.633963463E2,-4.934229939E-1,-5.054081780E-1,6.393342671E-1,9.527077108E-1
2.634063593E2,-7.758992046E-1,-5.618028188E-1,7.215534282E-1,1.199283675E0
2.634163713E2,-1.098045850E0,-5.928953880E-1,7.697529039E-1,1.466202293E0
2.634263833E2,-1.281531039E0,-6.013171327E-1,8.206268960E-1,1.636255664E0
2.634363953E2,-1.267834374E0,-5.208688009E-1,7.798574772E-1,1.576986364E0
2.634464083E2,-1.084697826E0,-5.264259946E-1,6.354552242E-1,1.362900232E0
2.634564203E2,-7.754480919E-1,-4.856989682E-1,4.883992124E-1,1.037187072E0
2.634664323E2,-4.641253737E-1,-3.773635107E-1,4.408157408E-1,7.430572650E-1
2.634764443E2,-2.736379981E-1,-3.707830542E-1,4.345592201E-1,6.334031442E-1
2.634864573E2,-1.984357882E-1,-5.039142144E-1,3.342654383E-1,6.364272784E-1
2.634964693E2,-2.299803472E-1,-6.841499591E-1,1.977349994E-1,7.483657238E-1
2.635064813E2,-4.038899893E-1,-9.440317976E-1,7.711308002E-2,1.029693928E0
2.635164933E2,-7.270474720E-1,-1.245851036E0,4.892248392E-2,1.443307396E0
2.635265063E2,-1.061749990E0,-1.494872841E0,1.275841990E-1,1.837997709E0
2.635365183E2,-1.374609356E0,-1.756143394E0,1.688839602E-1,2.236540251E0
2.635465303E2,-1.537268371E0,-1.910041525E0,2.808417678E-1,2.467858336E0
2.635565423E2,-1.559389265E0,-1.870470493E0,3.930498362E-1,2.466747437E0
2.635665553E2,-1.473957643E0,-1.714775512E0,4.673316944E-1,2.308983565E0
2.635765673E2,-1.427177579E0,-1.577712100E0,3.295841575E-1,2.152820714E0
2.635865793E2,-1.391439105E0,-1.460826259E0,1.335562527E-1,2.021868792E0
2.635965913E2,-1.405169244E0,-1.301742232E0,1.643652320E-3,1.915472825E0
2.636066043E2,-1.368389673E0,-1.073563412E0,-8.564943016E-2,1.741368577E0
2.636166163E2,-1.144847695E0,-7.443505526E-1,-6.762129486E-2,1.367225888E0
2.636266283E2,-8.222454053E-1,-3.229463983E-1,2.051787972E-3,8.833946415E-1
2.636366413E2,-6.318097776E-1,4.416869760E-2,-3.071776271E-2,6.340962465E-1
2.636466533E2,-4.743924996E-1,2.599835801E-1,-1.110304391E-1,5.522385934E-1
2.636566653E2,-3.429070383E-1,4.584591293E-1,-1.110854030E-1,5.831894863E-1
2.636666773E2,-3.722501206E-1,5.770441711E-1,-2.042271629E-1,7.164208692E-1
2.636766903E2,-3.127757514E-1,6.835652375E-1,-3.668905628E-1,8.364799995E-1
2.636867023E2,-2.525429982E-1,7.828837037E-1,-4.868923849E-1,9.559022199E-1
2.636967143E2,-2.438670458E-1,7.761974126E-1,-4.922937503E-1,9.509504172E-1
2.637067263E2,-2.511408359E-1,7.017606032E-1,-2.728737670E-1,7.937252398E-1
2.637167393E2,-2.213586277E-1,6.947913069E-1,9.867936552E-2,7.358479594E-1
2.637267513E2,-2.572815818E-1,6.529632497E-1,3.521631807E-1,7.852220855E-1
2.637367633E2,-4.095954099E-1,5.639908469E-1,5.350535613E-1,8.787129160E-1
2.637467753E2,-5.174815089E-1,4.828700852E-1,6.816666466E-1,9.826596808E-1
2.637567883E2,-2.959079960E-1,4.077152377E-1,8.797299671E-1,1.013764308E0
2.637668003E2,1.865232557E-2,4.209632742E-1,1.167138743E0,1.240875027E0
2.637768123E2,2.184929073E-1,4.385400045E-1,1.433210444E0,1.514644731E0
2.637868243E2,2.840023340E-1,3.206402564E-1,1.449518621E0,1.511479980E0
2.637968373E2,2.201272041E-2,7.645000577E-2,1.250210720E0,1.252739402E0
2.638068493E2,-2.194384021E-1,-1.501430494E-1,7.380548555E-1,7.844878057E-1
2.638168613E2,-3.111598733E-1,-2.461823970E-1,2.820100415E-1,4.867811653E-1
2.638268733E2,-4.276112661E-1,-2.107336521E-1,7.611203671E-2,4.827557448E-1
2.638368863E2,-4.883150125E-1,-1.442782921E-1,1.371692473E-1,5.273359265E-1
2.638468983E2,-3.360973710E-1,-9.799348712E-2,4.677544481E-1,5.842588382E-1
2.638569103E2,8.577689946E-2,3.616795242E-2,1.052939698E0,1.057046737E0
2.638669223E2,5.321167973E-1,3.022905242E-1,1.659677199E0,1.768913862E0
2.638769353E2,9.277378003E-1,5.401710445E-1,2.039272300E0,2.304585363E0
2.638869473E2,1.237462767E0,6.784062392E-1,2.255290081E0,2.660429002E0
2.638969593E2,1.485943120E0,6.622299170E-1,2.386620298E0,2.888344139E0
2.639069723E2,1.399450375E0,3.887100327E-1,2.126613622E0,2.575275196E0
2.639169843E2,9.336272621E-1,-5.703900397E-2,1.541731258E0,1.803288270E0
2.639269963E2,3.469059491E-1,-4.814006799E-1,8.336351967E-1,1.023248745E0
2.639370083E2,1.113017499E-3,-8.678601193E-1,2.758798206E-1,9.106547650E-1
2.639470203E2,-2.252810861E-1,-1.152842885E0,-1.005074975E-1,1.178940220E0
2.639570333E2,-4.178581104E-1,-1.312192960E0,-3.586296165E-1,1.423049882E0
2.639670453E2,-4.489647129E-1,-1.281110331E0,-3.682529640E-1,1.406564339E0
2.639770573E2,-3.269527642E-1,-1.106379740E0,-2.181792042E-1,1.174127934E0
2.639870703E2,3.780985057E-2,-9.913568223E-1,1.059211421E-1,9.977160028E-1
2.639970823E2,3.154302411E-1,-6.984668666E-1,5.556886777E-1,9.466478264E-1
2.640070943E2,2.736184099E-1,-5.460773170E-1,7.296249247E-1,9.515356016E-1
2.640171063E2,3.037141751E-1,-5.815096897E-1,7.603260228E-1,1.004236765E0
2.640271193E2,2.960395584E-1,-5.421140742E-1,7.462251699E-1,9.686996923E-1
2.640371313E2,2.105718304E-1,-5.042282099E-1,5.440269908E-1,7.710719487E-1
2.640471433E2,7.967737645E-2,-5.777353120E-1,1.021824324E-1,5.920876831E-1
2.640571553E2,-1.541051227E-1,-7.686773086E-1,-3.515498078E-1,8.591859292E-1
2.640671683E2,-3.587651257E-1,-9.543690902E-1,-5.055441257E-1,1.138027960E0
2.640771803E2,-4.940075693E-1,-1.126448554E0,-4.471658170E-1,1.308773124E0
2.640871923E2,-7.974216360E-1,-1.177227529E0,-3.401956844E-1,1.462011978E0
2.640972043E2,-1.069188817E0,-1.308091139E0,-3.338818610E-1,1.722133633E0
2.641072173E2,-1.223321422E0,-1.418229293E0,-2.725977784E-1,1.892669854E0
2.641172293E2,-1.342173097E0,-1.389069228E0,-3.934591413E-2,1.931965332E0
2.641272413E2,-1.362320994E0,-1.276117979E0,1.528266290E-1,1.872899240E0
2.641372533E2,-1.347511459E0,-1.105907870E0,1.487400100E-1,1.749555069E0
2.641472663E2,-1.335392373E0,-9.591953820E-1,-3.494471490E-2,1.644551521E0
2.641572783E2,-1.232743041E0,-8.642658359E-1,-3.299130633E-1,1.541250618E0
2.641672903E2,-1.138693647E0,-7.323807174E-1,-5.400932765E-1,1.457636952E0
2.641773023E2,-9.252607736E-1,-4.564558733E-1,-6.258462024E-1,1.206707476E0
2.641873153E2,-7.802305296E-1,-1.521199930E-1,-5.401306987E-1,9.610626115E-1
2.641973273E2,-6.692288880E-1,1.236919999E-2,-4.118907344E-1,7.859225654E-1
2.642073393E2,-6.123441043E-1,1.542776155E-1,-2.706196654E-1,6.870239356E-1
2.642173513E2,-6.404529856E-1,1.994748384E-1,-1.069850430E-1,6.792761127E-1
2.642273643E2,-6.383267918E-1,2.283975059E-1,8.387830853E-4,6.779581236E-1
2.642373763E2,-5.393669061E-1,2.612980342E-1,1.657217860E-2,5.995564687E-1
2.642473883E2,-4.632794277E-1,2.970461565E-1,-8.014661551E-2,5.561364286E-1
2.642574013E2,-6.403515364E-1,2.717873544E-1,-3.094504398E-1,7.613658982E-1
2.642674133E2,-9.211509119E-1,2.378202939E-1,-5.289312342E-1,1.088506199E0
2.642774253E2,-1.276080118E0,2.016698831E-1,-7.528755006E-1,1.495283494E0
2.642874373E2,-1.511260248E0,2.082269508E-1,-8.252093589E-1,1.734426846E0
2.642974503E2,-1.472110946E0,3.192111969E-1,-6.541040415E-1,1.642211473E0
2.643074623E2,-1.336824502E0,4.295972729E-1,-4.030225548E-1,1.460849324E0
2.643174743E2,-1.187158294E0,5.097152370E-1,-1.468849808E-2,1.292041094E0
2.643274863E2,-1.069314971E0,5.933918166E-1,3.813130125E-1,1.280994914E0
2.643374993E2,-7.840386750E-1,6.089027256E-1,6.629649121E-1,1.193734329E0
2.643475113E2,-4.008862746E-1,6.361641991E-1,9.392148614E-1,1.203137253E0
2.643575233E2,-4.569467470E-2,6.852106440E-1,1.174066524E0,1.360159488E0
2.643675353E2,6.769204617E-2,6.589601541E-1,1.200650890E0,1.371267026E0
2.643775483E2,-1.570426176E-1,5.693895811E-1,1.014524075E0,1.173936105E0
2.643875603E2,-6.671873327E-1,4.278618193E-1,5.461001211E-1,9.625123457E-1
2.643975723E2,-1.087732531E0,2.318374228E-1,2.587910405E-1,1.141877162E0
2.644075843E2,-1.097197127E0,1.549208093E-1,4.241774887E-1,1.186494220E0
2.644175973E2,-1.188183749E0,2.133075964E-1,8.481444776E-1,1.475340573E0
2.644276093E2,-1.310290423E0,3.338497013E-1,1.335468679E0,1.900471838E0
2.644376213E2,-1.040165432E0,6.088003993E-1,2.043579651E0,2.372509187E0
2.644476333E2,-5.657923740E-1,9.371619040E-1,2.844161122E0,3.047563935E0
2.644576463E2,-1.237564655E-1,1.130900624E0,3.331084498E0,3.519996564E0
2.644676583E2,1.749590711E-1,1.183072990E0,3.391496760E0,3.596181677E0
2.644776703E2,5.862492965E-1,1.091547693E0,3.175876590E0,3.409011106E0
2.644876833E2,7.334820405E-1,7.290197378E-1,2.742144166E0,2.930668919E0
2.644976953E2,5.218639970E-1,1.208058143E-1,2.183771617E0,2.248509406E0
2.645077073E2,-8.186481982E-2,-6.452817625E-1,1.524743050E0,1.657688683E0
2.645177193E2,-9.148119454E-1,-1.206636685E0,1.077606761E0,1.858518043E0
2.645277323E2,-1.357401585E0,-1.603686601E0,9.230350310E-1,2.294851509E0
2.645377443E2,-1.524169877E0,-1.904489594E0,1.088340203E0,2.671078213E0
2.645477563E2,-1.562224872E0,-1.913480857E0,1.606269316E0,2.946532989E0
2.645577683E2,-1.574219996E0,-1.756591290E0,2.088792077E0,3.150687845E0
2.645677813E2,-1.594461595E0,-1.549088809E0,2.326548051E0,3.217889021E0
2.645777933E2,-1.677730039E0,-1.333244106E0,2.357284817E0,3.185766727E0
2.645878053E2,-1.636277958E0,-1.130733393E0,2.072485362E0,2.872483096E0
2.645978173E2,-1.280933161E0,-9.142963672E-1,1.716331456E0,2.328630773E0
2.646078303E2,-9.820463008E-1,-6.760018641E-1,1.477496670E0,1.898523076E0
2.646178423E2,-7.175401917E-1,-4.835501164E-1,1.358285977E0,1.610473668E0
2.646278543E2,-3.427611503E-1,-2.764990407E-1,1.130586044E0,1.213326719E0
2.646378663E2,-1.290690994E-1,-1.258455294E-1,7.708840477E-1,7.916805825E-1
2.646478793E2,-1.038331014E-1,-1.777267045E-1,3.428164065E-1,3.998639556E-1
2.646578913E2,-2.866237870E-1,-3.540085620E-1,-6.495379508E-2,4.601024372E-1
2.646679033E2,-5.745018017E-1,-6.385709131E-1,-3.341204274E-1,9.216624063E-1
2.646779153E2,-8.772422692E-1,-9.438429326E-1,-3.631939530E-1,1.338769333E0
2.646879283E2,-1.125522355E0,-1.166859831E0,-2.123533309E-1,1.635070755E0
2.646979403E2,-1.211035545E0,-1.282775618E0,-3.762098551E-3,1.764124296E0
2.647079523E2,-1.246172048E0,-1.274429888E0,2.566839963E-1,1.800833970E0
2.647179643E2,-1.263646160E0,-1.275485310E0,4.892733711E-1,1.860927947E0
2.647279770E2,-1.274830422E0,-1.286113209E0,6.588996354E-1,1.927025822E0
2.647379890E2,-1.285876105E0,-1.267730148E0,7.433272898E-1,1.952729511E0
2.647480010E2,-1.263165811E0,-1.208786706E0,7.729118621E-1,1.911582045E0
2.647580140E2,-1.158334298E0,-1.038471932E0,8.204672670E-1,1.758786182E0
2.647680260E2,-1.021476707E0,-7.956130922E-1,7.697438407E-1,1.506293609E0
2.647780380E2,-8.467850000E-1,-5.872352833E-1,6.228348863E-1,1.204081978E0
2.647880500E2,-6.812848234E-1,-3.057690328E-1,4.648782027E-1,8.796337052E-1
2.647980630E2,-5.628430384E-1,-1.021093422E-1,3.199309891E-1,6.554192868E-1
2.648080750E2,-5.180162367E-1,-2.892266750E-2,1.821086079E-1,5.498553330E-1
2.648180870E2,-6.570986930E-1,1.769367456E-3,6.374634504E-3,6.571319950E-1
2.648280990E2,-8.412757534E-1,-3.607673585E-2,-1.594892389E-1,8.570199772E-1
2.648381120E2,-8.579689693E-1,-8.147919595E-2,-1.532759875E-1,8.753531516E-1
2.648481240E2,-7.151501423E-1,-8.069157600E-3,1.433246112E-1,7.294153697E-1
2.648581360E2,-4.440360948E-1,9.928630650E-2,5.514047152E-1,7.148936873E-1
2.648681480E2,-6.720088005E-2,2.497866207E-1,9.387429911E-1,9.737287700E-1
2.648781610E2,2.209592628E-1,4.533702976E-1,1.259947504E0,1.357142341E0
2.648881730E2,4.256916252E-1,6.082700568E-1,1.356247053E0,1.546160370E0
2.648981850E2,5.531539097E-1,6.241546029E-1,1.230422573E0,1.486434635E0
2.649081970E2,5.792927179E-1,5.308067286E-1,1.018305470E0,1.286188892E0
2.649182100E2,3.828462987E-1,3.474976873E-1,6.335493243E-1,8.177473188E-1
2.649282220E2,1.849484544E-1,1.355618477E-1,2.747910690E-1,3.579009317E-1
2.649382340E2,-3.096685410E-2,-4.070246816E-2,-1.263612539E-2,5.268119808E-2
2.649482460E2,-9.925078467E-2,-8.420809150E-2,4.069662094E-4,1.301610024E-1
2.649582590E2,-6.483480424E-2,3.175973654E-2,2.586071455E-1,2.684956023E-1
2.649682710E2,1.100111233E-1,2.275028819E-1,6.748227730E-1,7.205871103E-1
2.649782830E2,5.346968812E-1,4.746085542E-1,1.190646596E0,1.388810049E0
2.649882950E2,1.044063917E0,8.273839384E-1,1.769002590E0,2.214498545E0
2.649983080E2,1.259484989E0,1.109473502E0,2.085424665E0,2.676981495E0
2.650083200E2,1.496474247E0,1.193031383E0,2.227975982E0,2.937113554E0
2.650183320E2,1.683780738E0,1.171509537E0,2.234943232E0,3.033566122E0
2.650283450E2,1.615767826E0,9.980185550E-1,1.993763713E0,2.753514199E0
2.650383570E2,1.330552048E0,7.176825714E-1,1.491016018E0,2.123338360E0
2.650483690E2,7.314542261E-1,3.547821486E-1,6.923436624E-1,1.067818058E0
2.650583810E2,1.528542571E-1,-5.776873648E-2,3.835919648E-2,1.678483803E-1
2.650683940E2,-2.486133769E-2,-3.923575258E-1,-1.239723739E-1,4.122276843E-1
2.650784060E2,-3.681333885E-2,-5.667975104E-1,1.204465029E-1,5.806220800E-1
2.650884180E2,9.118572012E-2,-6.363735294E-1,4.835585949E-1,8.044345960E-1
2.650984300E2,1.565016040E-1,-6.647600073E-1,6.400467503E-1,9.359799474E-1
2.651084430E2,2.553338742E-1,-6.204831362E-1,5.358318257E-1,8.586678375E-1
2.651184550E2,3.824973661E-1,-5.395921701E-1,3.674682677E-1,7.566352310E-1
2.651284670E2,5.644339196E-1,-4.917549294E-1,1.267243659E-1,7.592546511E-1
2.651384790E2,6.470704257E-1,-4.498239613E-1,-1.833476329E-1,8.091094404E-1
2.651484920E2,5.192216402E-1,-4.784174305E-1,-5.606702131E-1,9.015683210E-1
2.651585040E2,3.645386665E-1,-5.461468989E-1,-9.606244415E-1,1.163599670E0
2.651685160E2,3.018420428E-1,-5.536804515E-1,-1.237094539E0,1.388550884E0
2.651785280E2,2.301138099E-1,-5.636990708E-1,-1.371541322E0,1.500611411E0
2.651885410E2,1.131673041E-1,-6.442052901E-1,-1.335970078E0,1.487488939E0
2.651985530E2,-2.502213612E-2,-7.659291172E-1,-1.216693895E0,1.437921262E0
2.652085650E2,-1.903400257E-1,-9.208546042E-1,-1.066516348E0,1.421850782E0
2.652185770E2,-3.289282461E-1,-1.080645559E0,-9.206005427E-1,1.457221320E0
2.652285900E2,-4.474187091E-1,-1.144034055E0,-8.485818493E-1,1.493013253E0
2.652386020E2,-6.648216954E-1,-1.169847758E0,-8.772074783E-1,1.606245505E0
2.652486140E2,-7.989069749E-1,-1.128573432E0,-9.331244016E-1,1.668128141E0
2.652586260E2,-8.482770632E-1,-1.007329661E0,-9.946710241E-1,1.650350711E0
2.652686390E2,-7.604860903E-1,-8.220658958E-1,-1.050968309E0,1.535794848E0
2.652786510E2,-6.734456076E-1,-5.996424901E-1,-1.115580042E0,1.434440285E0
2.652886630E2,-7.075458384E-1,-4.382856506E-1,-1.151848274E0,1.421080529E0
2.652986760E2,-7.050110704E-1,-3.690049160E-1,-1.127580575E0,1.380088109E0
2.653086880E2,-6.546435933E-1,-3.674133039E-1,-1.017993521E0,1.264856347E0
2.653187000E2,-6.588601667E-1,-3.604083395E-1,-7.992290103E-1,1.096703197E0
2.653287120E2,-6.298284486E-1,-3.157391202E-1,-5.725093630E-1,9.078226905E-1
2.653387250E2,-5.165550175E-1,-2.379693979E-1,-4.341043067E-1,7.154754151E-1
2.653487370E2,-4.433497779E-1,-7.474437296E-2,-3.500578907E-1,5.698124900E-1
2.653587490E2,-4.717919505E-1,2.756260514E-2,-3.730266309E-1,6.020765807E-1
2.653687610E2,-3.994842584E-1,1.426574439E-1,-4.373734850E-1,6.092900659E-1
2.653787740E2,-4.649414988E-1,2.294388950E-1,-5.198949471E-1,7.342367192E-1
2.653887860E2,-6.832929035E-1,2.340377301E-1,-6.279856986E-1,9.570939811E-1
2.653987980E2,-9.620581788E-1,1.687377799E-1,-7.839993525E-1,1.252470903E0
2.654088100E2,-1.161218437E0,1.276447177E-1,-8.370452929E-1,1.437138217E0
